,address,mapx,mapy,name
3279,,,,강원도 강릉시 순포리 경로당
3280,,,,충청남도 서천군 서천군 경제진흥통합센터
3281,전라남도 순천시 해룡면 신대리 1966,358733,260180,전라남도 순천시 신대초등학교
3282,,,,전라남도 나주시 에너지밸리 산업단지 캠퍼스 및 기업연구관
3283,,,,경상북도 영천시 언하2동 경로당
3284,,,,울산광역시 남구 울산 남구 LH 해피투게더타운 중 업무시설
3285,,,,부산광역시 기장군 (가칭)일광중학교
3286,경상북도 상주시 남성동 235-7,414790,423231,경상북도 상주시 상주시청 직장어린이집
3287,울산광역시 울주군 상북면 명촌리 152,498456,330745,울산광역시 울주군 명촌경로당
3288,,,,울산광역시 울주군 곡연경로당
3289,,,,울산광역시 울주군 상평2리 경로당
3290,,,,울산광역시 울주군 서부2리 경로당
3291,울산광역시 울주군 두동면 천전리 1210-34,504921,335913,울산광역시 울주군 천전경로당
3292,,,,경기도 평택시 배미어린이공원 공중화장실
3293,,,,경기도 평택시 신흥근린공원 공중화장실
3294,,,,경기도 평택시 신흥문화공원 공중화장실
3295,,,,경기도 평택시 모산근린공원 공중화장실
3296,,,,경기도 평택시 용죽역사공원 공중화장실
3297,,,,경기도 평택시 죽백근린공원 공중화장실
3298,,,,경기도 평택시 당산근린공원 공중화장실
3299,,,,경기도 평택시 생기자리근린공원 공중화장실
3300,,,,경기도 평택시 배다리생태공원2 공중화장실
3301,,,,경기도 평택시 배다리생태공원1 공중화장실
3302,,,,경기도 평택시 물장구어린이공원 공중화장실
3303,경기도 연천군 백학면 두일리 477-3,304524,603429,경기도 연천군 백학 꿈나무 어린이집
3304,강원도 삼척시 하장면 번천리 131-2,488743,530096,강원도 삼척시 하장면 복지회관
3305,전라남도 담양군 담양읍 객사리 81,307867,302885,전라남도 담양군 객사3리 경로당
3306,서울특별시 영등포구 대림동 777,302480,544564,서울특별시 영등포구 대림3동 어린이집
3307,,,,제주특별자치도 제주시 금능리 복합문화복지센터
3308,강원도 횡성군 횡성읍 읍하리 283,398257,543316,강원도 횡성군 횡성 한우 체험관
3309,충청북도 진천군 덕산읍 용몽리 566-4,356458,478453,충청북도 진천군 진천군 공립 덕산어린이집
3310,,,,경기도 김포시 (가칭)걸포3초등학교
3311,,,,충청남도 부여군 부여 구드래 역사마을 조성사업
3312,서울특별시 관악구 신림동 501-30,304260,543251,서울특별시 관악구 신사동 국공립어린이집
3313,부산광역시 동래구 온천2동 1485,498246,290110,부산광역시 동래구 부산사회복지종합센터
3314,,,,서울특별시 서대문구 서대문구육아종합지원센터 구립가재울어린이집
3315,,,,서울특별시 은평구 한국환경산업기술원 별관
3316,,,,"부산광역시 기장군 (가칭)일광2초등학교, 일광3유치원"
3317,,,,경기도 의정부시 용현산업단지 기업지원센터
3318,,,,"인천광역시 중구 씨사이드파크 족욕장화장실, 족구장화장실"
3319,인천광역시 중구 운남동  1640-1,270053,542403,인천광역시 중구 씨사이드파크 염전2화장실
3320,,,,"인천광역시 중구 씨사이드파크 카라반캠핑관리실?매점, 테니스화장실"
3321,,,,인천광역시 중구 씨사이드파크 텐트캠핑장 관리실?매점
3322,전라남도 여수시 봉강동 323-11,375111,237923,전라남도 여수시 여수시치매안심센터
3323,,,,경기도 화성시 화성동탄(2) 정현고등학교
3324,,,,충청남도 서천군 CITES 동물보호센터
3325,인천광역시 계양구 목상동 209-6,285983,552684,인천광역시 계양구 목상동 경로당
3326,,,,경기도 성남시 정자동 72번지 공영주차장 건립공사
3327,경기도 시흥시 정왕동 2495,288256,530759,경기도 시흥시 월곶어울림센터
3328,,,,경기도 남양주시 진접선(당고개~진접) 복선전철 4공구 003정거장
3329,,,,부산광역시 강서구 부전~마산 복선전철 민간투자시설사업2공구 (BM01정거장)
3330,,,,제주특별자치도 서귀포시 서귀포시 제2청사 별관
3331,경기도 안산시 단원구 초지동 667,295347,526046,경기도 안산시 안산시 단원구 청소년수련관
3332,대구광역시 달성군 하빈면 봉촌리 1037-15,435640,362506,대구광역시 달성군 하빈PMZ 평화예술센터
3333,,,,경상북도 청도군 매전면 복합체육시설
3334,,,,경상북도 구미시 소롯골 경로당
3335,,,,광주광역시 서구 서구 복합커뮤니티센터 건립공사
3336,광주광역시 남구 방림동 11,302148,281732,광주광역시 남구 쌈지경로당
3337,전라남도 광양시 광양읍 덕례리 1724-3,361342,263015,전라남도 광양시 광양시장애인복지관
3338,서울특별시 강남구 개포동 1204,316166,542095,서울특별시 강남구 개포4 복합문화센터
3339,경기도 파주시 금촌동 986-4 4층 (파주프라임타워),291495,572806,경기도 파주시 국민건강보험공단 파주지사
3340,,,,경기도 파주시 (가칭)새터중학교
3341,,,,세종특별자치시  창업벤처기업 보육공간
3342,경기도 수원시 팔달구 화서동 717,309851,520975,경기도 수원시 녹색교통회관
3343,강원도 삼척시 정상동 376-17,503896,538035,강원도 삼척시 국민건강보험공단 삼척지사
3344,,,,강원도 원주시 원주 중앙공원 문화예술회관
3345,,,,강원도 원주시 원주 중앙공원 배드민턴장
3346,강원도 원주시 무실동 산15-15,394408,524994,강원도 원주시 원주 중앙공원
3347,경기도 안산시 단원구 대부북동 1960-1,273234,519884,경기도 안산시 안산 시립 하나어린이집
3348,,,,대구광역시 달서구 문화어울마당 쉼터조성 및 마을주차장 확충개선공사
3349,울산광역시 울주군 범서읍 구영리 210-6,512966,331309,울산광역시 울주군 중부 청소년수련관
3350,,,,경상남도 양산시 황산경로당
3351,,,,경상남도 양산시 백호경로당
3352,,,,충청남도 당진시 (가칭) 당진나래학교 신축공사
3353,대구광역시 중구 수창동 216-3,453531,364058,대구광역시 중구 역전치안센터
3354,제주특별자치도 서귀포시 하예동 1559-1,248590,72405,제주특별자치도 서귀포시 하예2(하예하동) 마을회관
3355,,,,전라남도 보성군 주암호 유적답사길 명품 공중화장실
3356,경상북도 안동시 안막동 64-71,465796,442008,경상북도 안동시 명륜동주민센터
3357,,,,전라남도 고흥군 고흥 치매안심 요양병원 확충(신축)공사
3358,서울특별시 도봉구 쌍문동 378-33,314248,561167,서울특별시 도봉구 계성경로당
3359,,,,경상남도 양산시 양산 석계2일반산업단지 공중화장실
3360,,,,경상북도 봉화군 행복나눔 파인토피아봉화
3361,,,,서울특별시 강남구 세곡복합문화센터
3362,전라남도 여수시 교동 221,375935,238143,전라남도 여수시 여수진남상가 주차장
3363,전라북도 김제시 요촌동 141-8,299754,355858,전라북도 김제시 김제시 치매안심센터
3364,경상북도 영주시 휴천동 667-2,456033,468685,경상북도 영주시 휴천2동 주민센터
3365,,,,경기도 용인시 경기남부경찰청 용인동부경찰서 서천파출소
3366,울산광역시 남구 삼산동 1466-3,521061,328061,울산광역시 남구 남구 장애인 행복일자리 지원센터
3367,,,,전라북도 정읍시 정읍 필야정 이전 신축공사
3368,경기도 수원시 영통구 하동 855-2,316779,520861,경기도 수원시 수원컨벤션센터
3369,경기도 가평군 북면 목동리 913-4,360549,587378,경기도 가평군 가평군 북면 행정복지센터
3370,,,,전라남도 영암군 하정웅미술관 창작교육관
3371,전라북도 장수군 장계면 명덕리 1498-2,366918,347524,전라북도 장수군 평지마을회관
3372,전라북도 장수군 장계면 송천리 382-1,363446,348402,전라북도 장수군 신기마을회관
3373,,,,충청남도 계룡시 (가칭)어린이감성체험장
3374,충청남도 계룡시 엄사면 도곡리 147-21,329605,407844,충청남도 계룡시 계룡시 공립(계룡상록) 어린이집
3375,부산광역시 북구 구포동 1083-3,490807,289349,부산광역시 북구 야시고개 행복센터
3376,부산광역시 기장군 정관읍 두명리 254-19,504369,307570,부산광역시 기장군 정관읍 복지회관
3377,경기도 화성시 산척동 248,321297,508021,경기도 화성시 시립동탄호수보듬이나눔이 어린이집
3378,서울특별시 관악구 신림동 733,303985,541635,서울특별시 동작구 국공립 다원어린이집
3379,,,,전라남도 목포시 유달아파트 인근 경로당
3380,전라남도 목포시 용해동 954-98,254443,245228,전라남도 목포시 용해동 인근 경로당
3381,,,,전라남도 장흥군 장흥119안전센터 이전신축 기본 및 실시설계용역
3382,경상북도 군위군 효령면 오천리 507-1,454686,398785,경상북도 군위군 군위군 오천 보건진료소
3383,,,,충청남도 홍성군 금마면 철마산 공중화장실
3384,전라남도 곡성군 곡성읍 읍내리 824-1,335602,297701,전라남도 곡성군 곡성 보훈회관
3385,,,,경기도 화성시 화성동탄(2) 해무리공원 지하주차장 및 연결보행로 조사설계
3386,전라북도 부안군 부안읍 동중리 120-12,285913,348434,전라북도 부안군 부안해양경찰서
3387,경상북도 구미시 해평면 월호리 453,435536,400076,경상북도 구미시 해평면 월호리 경로당
3388,,,,경상북도 울진군 흥부생활체육시설 실내체육관
3389,경상북도 김천시 개령면 신룡리 626,413902,395198,경상북도 김천시 개령어린이집
3390,,,,서울특별시 동작구 흑석동 도서관 복합시설
3391,,,,강원도 춘천시 석사동 행정복지센터 신축공사
3392,경기도 광주시 오포읍 신현리 779-5,324663,528673,경기도 광주시 광주시 신현초등학교
3393,경기도 남양주시 화도읍 묵현리 597-28,335805,561710,경기도 남양주시 화도 노인복지관
3394,충청북도 괴산군 청안면 부흥리 204-3,376107,456009,충청북도 괴산군 부흥보건지소
3395,,,,제주특별자치도 제주시 비양도마을회경로당
3396,전라남도 영암군 영암읍 회문리 42-6,279863,244580,전라남도 영암군 한국 트로트가요센터
3397,전라남도 여수시 웅천동 1820-1,371786,239101,전라남도 여수시 여수시 육아종합지원센터
3398,,,,충청남도 아산시 가칭 월천(통합)유치원
3399,,,,서울특별시 영등포구 (가칭)윤중유치원
3400,세종특별자치시  조치원읍 원리 141-62,337257,444794,세종특별자치시  원리119지역대
3401,,,,경상북도 청송군 청송군 안덕면 명당리 공중화장실
3402,,,,경상북도 영천시 영천시 말문화복합센터
3403,경상남도 창원시 의창구 대산면 제동리 822-2,464593,303744,경상남도 창원시 대산면보건지소
3404,경상남도 산청군 신안면 하정리 606-4,397829,300572,경상남도 산청군 신안보건지소
3405,,,,전라남도 화순군 이양면 농촌중심지 활성화사업 이양시장 공중화장실
3406,,,,전라남도 화순군 이양면 농촌중심지 활성화사업 만남의광장 공중화장실
3407,,,,경상남도 하동군 하동 금성파출소
3408,강원도 원주시 판부면 서곡리 2026-7,395028,524287,강원도 원주시 원주시 행복드림센터
3409,,,,서울특별시 중구 (가칭) 메리츠화재 봉래동 오피스
3410,인천광역시 미추홀구 용현동 615-5,279909,539452,인천광역시 미추홀구 용비도서관
3411,경상남도 함안군 함안면 북촌리 1002-8,438605,293769,경상남도 함안군 함안파출소
3412,전라남도 완도군 완도읍 군내리 319,286009,191342,전라남도 완도군 완도 수영장
3413,,,,경기도 화성시 매향리 평화기념관
3414,,,,전라남도 함평군 함평전통시장 시설현대화사업
3415,,,,제주특별자치도 제주시 선흘 동백동산 에코촌 유스호스텔 야외화장실 및 안내실
3416,제주특별자치도 서귀포시 대정읍 무릉리 973-1,234741,77592,제주특별자치도 서귀포시 평지동마을회관
3417,경기도 양주시 옥정동 866-11,319323,581668,경기도 양주시 양주도담학교
3418,강원도 인제군 남면 신남리 615-1,407477,596450,강원도 인제군 남면 신남1리 경로당
3419,울산광역시 남구 삼산동 1604-2,521835,326941,울산광역시 남구 노동복지센터
3420,경상남도 사천시 용현면 덕곡리 536-17,405656,266503,경상남도 사천시 사천시 장애인국민체육센터
3421,,,,전라남도 강진군 강진군 지역활력 커뮤니티센터 신축공사
3422,광주광역시 동구 소태동 486-1,303145,281243,광주광역시 동구 지원1동 복합커뮤니티센터
3423,,,,전라남도 고흥군 점암면 강산지구 공중화장실 신축공사
3424,경기도 의정부시 의정부동 368,316401,570528,경기도 의정부시 신곡지구대
3425,,,,충청남도 태안군 태안군 수산식품산업 거점단지 조성사업-수산물직판장
3426,,,,경기도 용인시 용인 수지초등학교 증개축공사
3427,경기도 안산시 상록구 성포동 593-1,297772,525691,경기도 안산시 성포동 행정복지센터
3428,대구광역시 달성군 현풍읍 중리 507,441471,343527,대구광역시 달성군 대구테크비즈센터
3429,충청남도 서산시 대산읍 대산리 1742,260396,482945,충청남도 서산시 안산공원 복합커뮤니티센터
3430,서울특별시 동작구 흑석동 335-1 상가1층 108호,308826,545444,서울특별시 동작구 아크로리버하임 2
3431,서울특별시 동작구 흑석동 158-1 상가 7-1 12호,308350,545938,서울특별시 동작구 아크로리버하임 1
3432,,,,경상남도 합천군 교동 노인복지시설
3433,,,,경상북도 봉화군 봉화 궁도장 조성사업
3434,인천광역시 남동구 만수동 984-6,288091,539145,인천광역시 남동구 남동구 평생학습관
3435,,,,강원도 평창군 헌충시설주변 화장실 신축공사
3436,강원도 강릉시 성산면 송암리 142-4,473936,575748,강원도 강릉시 송암리 경로당
3437,경상남도 남해군 삼동면 동천리 1104-1,403517,245736,경상남도 남해군 꽃내중학교
3438,,,,부산광역시 동래구 온천2구역 치안센터
3439,,,,강원도 홍천군 야시대1리 벌촌경로당
3440,경상북도 경산시 사동 189,468309,356974,경상북도 경산시 동부동 행정복지센터
3441,,,,제주특별자치도 제주시 봉개동 여가문화 교류거점 조성사업
3442,대전광역시 대덕구 목상동 210-7,347786,427593,대전광역시 대덕구 목상동 어린이도서관
3443,,,,충청남도 보령시 고남포 복합 문화복지 공간조성(수부2리 창조적 마을만들기)
3444,,,,세종특별자치시  세종시 행정중심복합도시 상수도 통합관제센터
3445,강원도 강릉시 성산면 금산리 449,475163,571176,강원도 강릉시 금산2리 경로당
3446,,,,경상남도 거제시 거제 치유의숲 내 치유센터
3447,경상북도 김천시 율곡동,417900,391753,경상북도 김천시 국제종자생명교육센터
3448,경기도 평택시 죽백동 738,321390,489838,경기도 평택시 가내초등학교
3449,,,,충청남도 천안시 천안 성정동 어린이공원 지하주차장 및 공중화장실
3450,,,,강원도 양양군 양양군 탁구장 건립공사
3451,,,,경기도 김포시 (가칭)마산서초등학교
3452,경기도 군포시 도마교동 478-2,304819,524356,경기도 군포시 군포3동 주민센터
3453,강원도 강릉시 옥계면 남양리 1167-4,489671,552079,강원도 강릉시 남양2리 경로당
3454,,,,경기도 성남시 위례신도시 8호선 추가역
3455,강원도 홍천군 홍천읍 갈마곡리 417-10,390974,566239,강원도 홍천군 홍천읍 갈마곡1리 경로당
3456,,,,전라남도 여수시 여수 수산시장 주변 공영주차장 신축공사
3457,,,,전라북도 남원시 김주열열사 생가 주차장 화장실 신축
3458,,,,강원도 동해시 부곡동 복합커뮤니티센터
3459,,,,강원도 동해시 동해소방서 청사
3460,,,,전라남도 여수시 화정면 개도 화산 통합터미널 조성공사
3461,강원도 홍천군 홍천읍 진리 31-1,390568,565654,강원도 홍천군 홍천읍 진1리경로당
3462,,,,강원도 홍천군 화촌면 농촌중심지활성화사업 청소년작은도서관
3463,세종특별자치시 고운동 1382,331832,435703,세종특별자치시  2-4생활권 복합커뮤니티센터
3464,,,,경기도 용인시 용인 동백 공동주택-공공 문화시설
3465,,,,울산광역시 남구 울산테크노 산업단지 두왕 초등학교 신축공사
3466,,,,부산광역시 사하구 국민건강보험공단 부산사하지사 사옥
3467,충청남도 서산시 잠홍동 335-19,265087,466555,충청남도 서산시 서해안 안전체험관
3468,,,,서울특별시 동작구 동작구 종합행정타운(복합청사)
3469,경기도 수원시 장안구 조원동 119-3,312544,523532,경기도 수원시 수원시 사회복지타운
3470,경기도 김포시 마산동 640-6,280213,560434,경기도 김포시 은여울초등학교
3471,,,,전라북도 정읍시 내장산 천하대장군 공중화장실
3472,,,,전라북도 전주시 국민연금공단 지방이전 제2사옥
3473,,,,경상남도 창원시 웅천중학교 교사 신축공사
3474,서울특별시 구로구 신도림동 400-6,300944,545548,서울특별시 구로구 구로 기적의 도서관
3475,부산광역시 사상구 주례동 692-37,491067,284066,부산광역시 사상구 주례1동 우체국
3476,,,,부산광역시 기장군 (가칭)빛물꿈 종합사회복지관
3477,부산광역시 북구 덕천동 382-7,492037,290720,부산광역시 북구 덕천2동 행정복지센터
3478,경상남도 함안군 칠원읍 오곡리 113-2 2층 함안군청소년문화의집,447574,297638,경상남도 함안군 함안군 청소년 문화의 집
3479,,,,경기도 이천시 마장 건강생활지원센터 건립공사
3480,,,,대구광역시 북구 시민운동장 축구전용경기장
3481,,,,전라북도 장수군 장수 대덕마을 창조적 마을만들기
3482,서울특별시 노원구 중계동 157-74,318450,562222,서울특별시 노원구 중계마을 복지센터
3483,,,,충청남도 천안시 청당2공원 화장실 설치공사
3484,서울특별시 노원구 하계동 224-9,318425,560337,서울특별시 노원구 시립노원청소년 직업체험센터
3485,경상북도 포항시 남구 상도동 18-63,522577,380480,경상북도 포항시 상도동 경로당
3486,,,,제주특별자치도 제주시 광령2리 노유자시설
3487,전라남도 영광군 법성면 진내리 642-10,258062,308171,전라남도 영광군 영광법성포단오제 전수교육관
3488,충청북도 청주시 서원구 장성동 115-11,353449,443657,충청북도 청주시 충청북도 근로자종합복지관
3489,서울특별시 금천구 시흥동 910-5,303616,539302,서울특별시 금천구 시흥5동 복합청사
3490,경기도 수원시 권선구 권선동 1012,313836,518104,경기도 수원시 권선파출소
3491,전라북도 임실군 운암면 마암리 504-36,319062,335854,전라북도 임실군 오수 의견공원 공중화장실
3492,강원도 평창군 평창읍 종부리 505-4,434654,528690,강원도 평창군 국민건강보험공단 평창영월지사
3493,세종특별자치시  어진동  651,334456,433157,세종특별자치시  차오름 어린이집
3494,경상남도 합천군 가야면 황산리 72-1,412426,350880,경상남도 합천군 합천가야초등학교
3495,강원도 홍천군 서석면 청량리 389-6,418514,564036,강원도 홍천군 서석면 청량2리경로당
3496,,,,경기도 군포시 반월호수 공영주차장 조성공사(둔터지구)
3497,경기도 화성시 영천동 539-9,320659,512436,경기도 화성시 동탄5동 행정복지센터
3498,전라남도 여수시 돌산읍 우두리 816,376118,236929,전라남도 여수시 특수교 관리센터 여수사무소
3499,전라남도 나주시 산포면 매성리 199,291213,271310,전라남도 나주시 매성유치원
3500,,,,경기도 수원시 선거장비 지원센터
3501,,,,경상북도 봉화군 봉화군 농축임산물 전시판매장
3502,,,,경기도 오산시 내삼미동 드라마세트장 웰컴센터
3503,경기도 시흥시 은행동 161-2,294477,537593,경기도 시흥시 은빛초등학교
3504,울산광역시 울주군 서생면 진하리 82-7,522094,310235,울산광역시 울주군 서생 진하2리경로당
3505,울산광역시 울주군 두동면 봉계리 771-12,509171,346000,울산광역시 울주군 두동 계당경로당
3506,울산광역시 울주군 상북면 거리 938-1,496925,332903,울산광역시 울주군 상북 지곡경로당
3507,,,,서울특별시 노원구 노원구 청소년 상담복지센터 신축공사
3508,,,,전라북도 정읍시 애국지사 박준승기념관
3509,인천광역시 서구 원창동 381-124,280379,546189,인천광역시 서구 장애인 생산품 판매시설
3510,경상북도 영천시 망정동 417-42,486490,376804,경상북도 영천시 영천경찰서 동부지구대
3511,,,,제주특별자치도 제주시 금능해수욕장 샤워탈의장 및 종합상황실
3512,서울특별시 서대문구 남가좌동 3-76,305067,553978,서울특별시 서대문구 남가좌2동 제2공영주차장
3513,강원도 영월군 주천면 주천리 897-9,423713,518950,강원도 영월군 주천면 청소년 문화의집
3514,제주특별자치도 제주시 조천읍 조천리 3159,273321,105057,제주특별자치도 제주시 조천 청소년 문화의집
3515,경기도 부천시 송내동 601,291634,542748,경기도 부천시 부천소사경찰서
3516,,,,충청북도 옥천군 구일소류지 공중화장실
3517,,,,경상남도 의령군 의령문화원사
3518,경상북도 청송군 현동면 개일리 265,492329,406407,경상북도 청송군 현동면 당포 경로당
3519,서울특별시 강동구 길동 228-6,324428,548394,서울특별시 강동구 길동복합청사
3520,충청북도 음성군 생극면 신양리 448-3,365071,492628,충청북도 음성군 생극우체국
3521,,,,강원도 홍천군 홍천 구만리 창조적 마을 만들기 사업
3522,,,,광주광역시 동구 광주동구 보듬이나눔이 어린이집
3523,서울특별시 강서구 마곡동 744,295906,551764,서울특별시 강서구 마곡 어린이집
3524,,,,서울특별시 강북구 동북권 아동.청소년 예술교육센터 및 강북구 종합체육센터
3525,,,,울산광역시 남구 부산~울산 복선전철 태화강역사
3526,,,,경기도 평택시 평택시 세교지구 공원화장실2
3527,,,,경기도 평택시 평택시 세교지구 공원화장실1
3528,,,,충청남도 부여군 부여국유림관리소 청사
3529,,,,경기도 남양주시 경기도 구리남양주 교육지원청사
3530,,,,서울특별시 영등포구 신길14정비촉진구역 주택재개발정비사업조합
3531,,,,제주특별자치도 제주시 올레 13코스 공중화장실
3532,강원도 강릉시 왕산면 도마리 31-1,474999,562484,강원도 강릉시 탑동 경로당
3533,경상북도 경주시 용강동 1675,511215,365726,경상북도 경주시 황남초등학교
3534,,,,충청남도 부여군 부여군 꿈자람 지역아동센터
3535,,,,대구광역시 북구 (가칭)대구장애학생특성화고등학교
3536,,,,경상북도 고령군 다산습지관찰원 화장실
3537,,,,경상북도 고령군 호촌늪 화장실
3538,대구광역시 중구 종로2가 39-1,453565,363304,대구광역시 중구 한방의료체험타운
3539,울산광역시 동구 일산동 944-6,530049,323334,울산광역시 동구 울산 VR/AR 제작지원센터
3540,,,,경기도 수원시 행궁광장 공중화장실
3541,,,,경기도 용인시 (가칭)아곡유치원 신축공사
3542,,,,인천광역시 중구 (가칭)하늘6고등학교
3543,,,,경상남도 함양군 내동마을 공동화장실
3544,,,,인천광역시 연수구 (가칭)해양4초등학교
3545,,,,인천광역시 동구 원괭이 새뜰마을 주민커뮤니티센터
3546,충청남도 홍성군 구항면 오봉리 726-1,275848,443867,충청남도 홍성군 구항보건지소
3547,세종특별자치시  연동면 내판리 33-1,339975,439585,세종특별자치시  연동면 복합커뮤니티센터
3548,충청남도 홍성군 금마면 봉서리 산586-2,288365,445767,충청남도 홍성군 봉서보건진료소
3549,,,,전라북도 정읍시 정읍시 정우면 농업인상담소 신축공사
3550,,,,경상남도 창원시 창원시립단기청소년쉼터(여자)
3551,부산광역시 강서구 대저1동 2426-2,490035,290926,부산광역시 강서구 부산농업기술센터
3552,,,,부산광역시 중구 오르미 복합문화주차타워
3553,,,,제주특별자치도 제주시 월정리 어촌해양관광센터 신축공사
3554,,,,경기도 안산시 와동 기쁨어린이공원 지하주차장 조성사업
3555,,,,인천광역시 옹진군 옹진백령 공공실버주택
3556,경상북도 포항시 남구 해도동 30-2,524133,381156,경상북도 포항시 포항시 남구 해도동 경로당
3557,,,,충청북도 진천군 광혜원 문화복지회관
3558,,,,울산광역시 동구 울산동부경찰서 직장어린이집
3559,,,,전라남도 여수시 여수경찰서 직장어린이집
3560,,,,경기도 성남시 분당경찰서 직장어린이집
3561,경기도 김포시 풍무동 154-6,287887,556860,경기도 김포시 김포경찰서 풍무파출소
3562,강원도 횡성군 횡성읍 북천리 119,399476,543726,강원도 횡성군 횡성 장애인 어울림 게이트볼장
3563,인천광역시 남동구 도림동 562-3,286809,536281,인천광역시 남동구 도림고등학교
3564,전라남도 광양시 진상면 섬거리,374597,269036,전라남도  광양경찰서 진상파출소
3565,충청북도 청주시 청원구 오창읍 양청리,348834,457737,충청북도 청주시 양청초등학교
3566,,,,강원도 고성군 문암진리 해풍그늘 들살이마당 조성사업
3567,,,,경기도 화성시 (가칭)동탄7도서관
3568,부산광역시 서구 토성동5가 56-4,493383,277988,부산광역시 서구 서구 가족센터
3569,,,,광주광역시 북구 광주역 다사로움
3570,서울특별시 금천구 독산동 1054-8,302708,540818,서울특별시 금천구 금천소방서
3571,경기도 군포시 당정동  974-8,307660,527880,경기도 군포시 샘물경로당
3572,,,,경상북도 구미시 구미경찰서 봉곡파출소
3573,서울특별시 송파구 방이동 141-8,322120,545786,서울특별시 송파구 구립 방이어린이집
3574,서울특별시 영등포구 문래동5가 3-4,301850,546616,서울특별시 영등포구 문래동 제2어린이집
3575,강원도 원주시 단구동 1699-2,396421,523836,강원도 원주시 남원주건강생활지원센터
3576,,,,대구광역시 북구 대구패션창조거리
3577,부산광역시 연제구 연산동 2022-374,499383,286540,부산광역시 연제구 연제종합사회복지관
3578,경기도 부천시 도당동 248-1,292267,545748,경기도 부천시 부천 강남시장 공영주차장
3579,인천광역시 남동구 만수동  984-1,288019,539208,인천광역시 남동구 식품영양복지지원센터
3580,서울특별시 서대문구 연희동 138-66,306129,553039,서울특별시 서대문구 서대문구 보훈회관
3581,경상북도 청송군 안덕면 명당리 368-1,486107,410124,경상북도 청송군 안덕면 복지회관
3582,충청북도 충주시 지현동 1800-34,394053,484149,충청북도 충주시 충주 보훈회관
3583,경기도 포천시 군내면 구읍리 714-2,330062,587982,경기도 포천시 포천시 보훈회관
3584,,,,경기도 수원시 만석공원 테마화장실
3585,전라남도 고흥군 고흥읍 등암리 1258-21,333073,221857,전라남도 고흥군 고흥군 치매안심센터
3586,강원도 원주시 개운동 435-3,395692,525763,강원도 원주시 원주의료원 부설주차동
3587,대구광역시 남구 봉덕동 540-1,454485,360602,대구광역시 남구 봉덕1동 행정복지센터
3588,경상남도 거제시 거제면 서정리 773-13,453532,250259,경상남도 거제시 경상남도 수산안전기술원 거제지원
3589,경기도 화성시 능동 1152,316372,511345,경기도 화성시 화성시 평생학습관
3590,,,,강원도 삼척시 초곡항 공동화장실
3591,,,,제주특별자치도 제주시 탑동 제2공원 화장실
3592,경기도 의왕시 학의동 100-1,312236,530321,경기도 의왕시 백운호수초등학교
3593,,,,전라북도 익산시 익산경찰서 직장어린이집
3594,경상북도 의성군 의성읍 후죽리 508-1,462711,417215,경상북도 의성군 의성 청소년 문화의 집
3595,경상북도 안동시 도산면 온혜리 923 웅부중학교,473732,461168,경상북도 안동시 웅부중학교
3596,부산광역시 강서구 대저1동 1318-7 부산장애인직업재활시설,488225,291533,부산광역시 강서구 부산장애인직업재활시설
3597,충청남도 천안시 동남구 삼룡동 332-1,325588,464771,충청남도 천안시 천안시 종합사회복지관
3598,,,,경상북도 상주시 모서면 연화사 공중화장실
3599,전라남도 해남군 해남읍 구교리 347,271272,220558,전라남도 해남군 해남공공도서관
3600,전라남도 담양군 담양읍 학동리 672,309792,303043,전라남도 담양군 담양에코센터
3601,,,,전라남도 신안군 다도해서부 비금도초분소
3602,,,,경상북도 경주시 황성공원내 물놀이장 관리실 및 화장실
3603,경상북도 포항시 북구 흥해읍 이인리 산64-4,519003,385421,경상북도 포항시 포항 지식산업센터
3604,,,,인천광역시 남동구 (가칭)논현도서관
3605,,,,강원도 고성군 사계절 4D 해양모험센터
3606,경기도 하남시 신장동 521-3,330770,549132,경기도 하남시 하남시 차량등록사무소
3607,,,,인천광역시 연수구 (가칭) 해양 1 중학교
3608,,,,강원도 인제군 텃말 샤워장 신축공사
3609,,,,충청북도 괴산군 사리면 예비군중대본부
3610,,,,충청북도 괴산군 감물면 농촌중심지 활성화사업 공중화장실
3611,울산광역시 북구 연암동 1118-2,523617,332545,울산광역시 북구 평생학습관
3612,,,,인천광역시 중구 미단시티 근린공원2호 화장실
3613,경상남도 창원시 마산회원구 석전동 274-8,452028,292557,경상남도 창원시 마산회원노인종합복지관
3614,,,,서울특별시 구로구 나라키움 구로 복합관사 개발사업
3615,경기도 용인시 처인구 김량장동 296-41,329681,515001,경기도 용인시 중앙동 행정복지센터
3616,경상북도 포항시 북구 장성동  1560-1,524854,387322,경상북도 포항시 포항 장성동 경로당
3617,,,,충청남도 보령시 보령소방서 청사
3618,강원도 화천군 상서면 신풍리 809,372308,612605,강원도 화천군 화천군 농업기술센터
3619,,,,제주특별자치도 서귀포시 위미1리 주민복지시설
3620,,,,제주특별자치도 서귀포시 신흥2리 노인복지시설(경로당)
3621,경기도 화성시 새솔동 98,295449,520592,경기도 화성시 새솔동새솔동 행정복지센터
3622,전라남도 여수시 서교동 280,375288,238216,전라남도 여수시 서교동 공영주차장
3623,강원도 정선군 정선읍 애산리 432-309,459833,531357,강원도 정선군 정선군 장애인보호작업장
3624,,,,광주광역시 북구 금곡마을 공중화장실
3625,,,,강원도  홍천 네트워크활성화 문화터미널
