index,title,address,lat,lon
2007,경상북도 칠곡군 왜관시장 복합문화공간 건립공사,,,
2008,전라북도 군산시 디오션시티 철길공원 화장실,,,
2009,전라북도 고창군 고창군 어업지도선 관리사무소,,,
2010,경상북도 청송군 현동면 당포 경로당,경북 청송군 현동면 개일리 265,36.2537026621211,129.025266369195
2011,경상북도 청송군 청송군 현동면 도평재래시장 공중화장실,,,
2012,광주광역시 북구 광주 솔로몬 로파크,광주 북구 문흥동 88-1,35.1871555919798,126.930260413013
2013,경기도 시흥시 (가칭) 장현2유치원 신축공사,,,
2014,경상북도 예천군 (가칭)예담유치원 신축,,,
2015,경상북도 포항시 포항시 장애인형 국민체육센터,,,
2016,경기도 시흥시 (가칭)시흥장현 공공주택지구 유치원1,,,
2017,전라남도 담양군 담양 객사리 석당간 및 남산리 오층석탑 보호구역 정비 관리사무소,,,
2018,전라남도 신안군 신안대동염전 천일염체험장조성사업,,,
2019,전라남도 고흥군 포두작은도서관 건립공사,,,
2020,전라남도 목포시 서산동 보리마당 공영주차장 내 화장실,,,
2021,전라북도 김제시 용지면 행정복지센터,전북 김제시 용지면 구암리 359,35.853902383284,126.954961214487
2022,제주특별자치도 제주시 한림읍 작은영화관 건립공사,,,
2023,서울특별시 동대문구 답십리동 우아세 어린이집 신축공사,,,
2024,경기도 이천시 이천시보건소 신축공사,,,
2025,충청북도 충주시 산척면 공중화장실(신축),,,
2026,전라남도 보성군 벌교전통시장 주차환경개선사업,,,
2027,경상북도 문경시 문경 인공암장 리모델링 사업,,,
2028,경상남도 합천군 가야산국립공원 롯데공중화장실,,,
2029,충청남도 보령시 고남포 복합 문화복지 공간조성(수부2리 마을회관),,,
2030,경기도 용인시 동천3지구 청소년시설 신축공사,,,
2031,서울특별시 영등포구 당산동1가12 도시계획시설,서울 영등포구 당산동1가 186-108,37.5227534705116,126.899228175222
2032,경기도 부천시 신흥동어울마당,경기 부천시 삼정동 207,37.5204235234169,126.773490502566
2033,인천광역시 옹진군 북도면 주민체육센터 건립공사,,,
2034,충청남도 보령시 관창산업단지 근로자복지센터,,,
2035,강원도 정선군 (주)강원랜드 제2직장어린이집,,,
2036,서울특별시 마포구 염리3구역 주택재개발 정비사업,서울 마포구 염리동 148-9,37.5462501017385,126.946113923104
2037,울산광역시 남구 울산신정 행복주택(공용주차장),,,
2038,울산광역시 남구 울산신정 행복주택(공공도서관),,,
2039,울산광역시 남구 울산신정 행복주택(어린이집),,,
2040,충청남도 아산시 모산역 문화플랫폼 및 문화어울림공간 조성사업,,,
2041,전라남도 무안군 오룡지구 내 근린공원 공중화장실,,,
2042,전라남도 광양시 금속가공 열처리 지원센터,,,
2043,전라남도 신안군 신안군 예비군 부대 사무실,,,
2044,경기도 성남시 수내2동 행정복지센터 신축공사,,,
2045,세종특별자치시  행정중심복합도시 1생활권 환승주차장,,,
2046,강원도 삼척시 삼척 샛별하나어린이집,,,
2047,경기도 수원시 서문경로당,경기 수원시 장안구 영화동 422-26,37.2876635984074,127.004664436896
2048,울산광역시 남구 울산 두왕 초등학교,울산 남구 두왕동 749-1,35.5137677655914,129.293977573238
2049,경기도 용인시 용인산림교육센터,,,
2050,경상북도 포항시 장안경로당,,,
2051,전라북도 전주시 전주 자연초등학교,전북 전주시 덕진구 송천동2가 1305,35.8774767655612,127.135866285531
2052,경기도 수원시 유천경로당,경기 수원시 권선구 세류3동 344-13,37.2622253179845,127.010517888155
2053,경기도 이천시 이천마장초등학교,경기 이천시 마장면 오천리 412,37.2535751914027,127.355907561837
2054,경기도 화성시 (가칭)능동1유치원,,,
2055,제주특별자치도 제주시 하귀2리 경로당,제주특별자치도 제주시 애월읍 하귀2리 1893-1,33.4789579708138,126.403271692148
2056,경상북도 안동시 서후면 복지회관,경북 안동시 서후면 성곡리 130-4,36.6165194524385,128.663495790635
2057,전라북도 부안군 동진면 농촌중심지활성화사업,,,
2058,경기도 시흥시 시흥시 대야3지구 어린이공원 내 공원관리사무소 및 공중화장실,,,
2059,전라남도 신안군 신안군 임자읍 공립형 지역아동센터,,,
2060,전라북도 순창군 순창경찰서,전북 순창군 순창읍 순화리 479,35.3771088572652,127.136309279646
2061,경상남도 양산시 당곡천 생태학습관,경남 양산시 원동면 용당리 산 18-11,35.3711745615923,128.908889620608
2062,경기도 의왕시 갈미어린이공원 지하공영주차장,,,
2063,경상북도 구미시 고아읍 생활체육센터,경북 구미시 고아읍 원호리 78,36.157261781323,128.34030891564
2064,경상북도 칠곡군 동명지 수변생태공원 조성사업(생태학습관),,,
2065,대전광역시 유성구 한밭대학교 지역협력 연구 및 분석지원센터,,,
2066,대전광역시 유성구 대전지방법원 광역등기소 신축 설계용역,,,
2067,전라남도 나주시 나주호 수변공원 화장실,,,
2068,인천광역시 미추홀구 (가칭)장애아 전문어린이집 및 육아종합지원센터,,,
2069,경기도 부천시 부천시 치매안심센터,경기 부천시 춘의동 163-7,37.5036506616244,126.788016089447
2070,경상남도 산청군 신촌마을 창조적마을 만들기 화장실,,,
2071,제주특별자치도 서귀포시 서귀포중앙 행복주택 신축공사 (업무시설),,,
2072,전라남도 구례군 구례공공도서관 이설공사,,,
2073,경기도 남양주시 수동멀티스포츠센터,경기 남양주시 수동면 입석리 338-1,37.7100886420781,127.322834495373
2074,제주특별자치도 제주시 올레 13코스 공중화장실,,,
2075,전라북도 전주시 전주화정중학교,전북 전주시 덕진구 송천동2가 1340,35.8713991873173,127.130571107934
2076,전라북도 전주시 전주효천초등학교,전북 전주시 완산구 효자동2가 1365,35.7994197062899,127.10518514498
2077,경기도 광주시 광주푸른초등학교,경기 광주시 쌍령동 504,37.3991393488625,127.271310421963
2078,서울특별시 동대문구 답십리 제18구역 어린이집,,,
2079,울산광역시 북구 염포운동장 관리동,,,
2080,경상남도 거제시 상동1초등학교,경남 거제시 상동동 750-1,34.8673161579761,128.630704711898
2081,강원도 홍천군 속초1리 경로당,강원 홍천군 동면 속초리 641-4,37.6775122010564,127.936602074853
2082,제주특별자치도 서귀포시 태흥3리 경로당,,,
2083,충청북도 청주시 충청북도 장애인회관 건립공사,,,
2084,제주특별자치도 제주시 선흘 동백동산 에코촌 유스호스텔 야외화장실 및 안내실,,,
2085,전라북도 전주시 전주 새솔유치원,전북 전주시 덕진구 송천동2가 1349,35.8747116578483,127.139231322902
2086,세종특별자치시  창의진로교육원 건립공사,,,
2087,충청남도 예산군 농촌신활력 플랫폼,,,
2088,경기도 수원시 수원 화물자동차 공영차고지,경기 수원시 권선구 고색동 551,37.2376618436354,126.98835619353
2089,강원도 춘천시 춘천 수리과학정보체험센터,,,
2090,강원도 정선군 정선경찰서,강원 정선군 정선읍 봉양리 316,37.3816993156513,128.661562893836
2091,울산광역시 울주군 서울주 문화센터,울산 울주군 언양읍 남부리 31-4,35.5612540624572,129.131257311469
2092,경상남도 함안군 독립유공 이태준 기념관 건립사업,,,
2093,울산광역시 북구 소금포역사관,울산 북구 염포동 193,35.5351878390435,129.39082253625
2094,강원도 원주시 태장1동 행정문화복합센터 신축공사,,,
2095,충청남도 청양군 장곡지구 공중화장실,,,
2096,충청남도 서천군 마서면 주민자치센터,충남 서천군 마서면 계동리 22,36.0619321124068,126.706831118865
2097,경상남도 창원시 창원해양경찰서,경남 창원시 마산회원구 봉암동 666-53,35.2113814208116,128.602382602216
2098,경상북도 성주군 법산마을회관,,,
2099,울산광역시 중구 우정동 행정복지센터,울산 중구 우정동 277-18,35.5552639062354,129.312538475066
2100,경상북도 경주시 경주시 치매안심센터,경북 경주시 성건동 620-83,35.8553705883803,129.210474361162
2101,서울특별시 서대문구 서대문구의회 청사(복합청사),,,
2102,대전광역시 대덕구 송촌동 상점가 공영주차 전용빌딩,,,
2103,충청북도 충주시 옹달샘 시장 화장실,,,
2104,대전광역시 대덕구 신탄진 도시재생 뉴딜사업 공영주차장 건립공사,,,
2105,충청남도 서산시 비점오염저감시설 공중화장실(용암리),,,
2106,충청남도 서산시 비점오염저감시설 공중화장실(부장리),,,
2107,전라북도 고창군 동호해수욕장 공중화장실,전북 고창군 해리면 동호리 627,35.5161308558679,126.48270758514
2108,전라북도 부안군 변산반도국립공원 내변산분소 신축공사,,,
2109,인천광역시 서구 인천도시철도 1호선 검단연장선 103정거장,,,
2110,인천광역시 서구 인천도시철도 1호선 검단연장선 102정거장,,,
2111,인천광역시 서구 인천도시철도 1호선 검단연장선 101정거장,,,
2112,서울특별시 강동구 강동구 청소년 문화의집,서울 강동구 천호동 308-10,37.5452357121837,127.128744603041
2113,경상남도 양산시 양산 석계2일반산업단지 공중화장실,,,
2114,경상남도 김해시 김해율산초등학교(율하2택지 2초등학교),경남 김해시 장유동 871,35.1648085449348,128.8289083114
2115,충청북도 청주시 강서2동 주민센터,충북 청주시 흥덕구 강서동 9-2,36.6266835213112,127.425904683595
2116,경상남도 김해시 김해모산중학교(율하2택지 중학교),경남 김해시 장유동 872,35.165557620032,128.829916859724
2117,경상남도 창원시 의창초등학교(중동2초등학교),경남 창원시 의창구 중동 789,35.2535793322088,128.629595107151
2118,경상북도 경산시 경상북도 재활병원,경북 경산시 상방동 242-3,35.8093466675104,128.739408540793
2119,경상북도 영천시 한국폴리텍대학 로봇캠퍼스,경북 영천시 화룡동 989,35.9720554541781,128.92094422718
2120,경상남도 진주시 신진주초등학교 교사 신축공사,,,
2121,충청북도 옥천군 옥천전통문화체험관,충북 옥천군 옥천읍 하계리 1-1,36.3163203263251,127.585522615252
2122,경상남도 하동군 하동서 금성파출소,,,
2123,경상남도 양산시 양산서 평산파출소,,,
2124,경상남도 의령군 의령서 유곡파출소,,,
2125,경상남도 창원시 창원중부서 신촌파출소,,,
2126,서울특별시 동작구 구립 나래어린이집,서울 동작구 상도동 356-100,37.5034895006085,126.933826942873
2127,경기도 여주시 가남읍 농촌중심지활성화사업 행복나눔센터 및 다목적체육센터 건립공사,,,
2128,전라북도 전주시 전북혁신도시 복합혁신센터,,,
2129,경상남도 남해군 지족어촌관광단지내 공중화장실,,,
2130,전라남도 목포시 전라남도 서남권 해양수산 종합지원관,,,
2131,전라남도 보성군 회천면 농민상담소,전남 보성군 회천면 율포리 423,34.6684619511994,127.084442225902
2132,서울특별시 도봉구 도봉1파출소,서울 도봉구 도봉동 594-24,37.6794843533046,127.043403630102
2133,울산광역시 동구 희망장애인보호작업장,울산 동구 서부동 615-3,35.5316398754563,129.414514090394
2134,강원도 삼척시 가곡 유황온천 개발 및 기반시설,,,
2135,대전광역시 대덕구 꿈놀작은도서관,대전 대덕구 목상동 210-7,36.4476632577384,127.415339874344
2136,서울특별시 은평구 구립 진관어린이집,서울 은평구 진관동 164-11,37.6313600387469,126.924338436703
2137,전라남도 영광군 전남안전체험학습장,전남 영광군 법성면 신장리 868,35.3301670706456,126.477025009869
2138,강원도 홍천군 광원보건진료소,강원 홍천군 내면 광원리 779-8,37.8294543492839,128.444236372736
2139,대구광역시 북구 북구 보훈회관 및 노인종합복지관,,,
2140,충청북도 진천군 생거진천 치유의숲(치유센터),,,
2141,충청북도 진천군 생거진천 치유의숲(숯채화효소원),,,
2142,경기도 고양시 한류초 및 한류유치원 신축,,,
2143,인천광역시 부평구 새뜰마을 공동이용시설,,,
2144,부산광역시 해운대구 해운대구 장애인복지관,부산 해운대구 반여동 1502-147,35.2107576290932,129.121925882488
2145,부산광역시 북구 구포2동 행정복지센터,부산 북구 구포동 969-4,35.201729338141,128.999393012995
2146,충청남도 부여군 부여읍 북부지역 보건진료소,,,
2147,울산광역시 남구 와와커뮤니티하우스,울산 남구 무거동 1236-11,35.5489114730706,129.280065223168
2148,충청남도 천안시 천안역세권 행복주택 건설공사,,,
2149,경기도 화성시 송린이음터,경기 화성시 새솔동 125,37.2768751983235,126.822320904799
2150,울산광역시 울주군 천상 한울공원 지하주차장 조성공사,,,
2151,울산광역시 중구 울산지방경찰청 수사동,,,
2152,전라북도 고창군 구시포항 공중화장실,,,
2153,전라북도 정읍시 정읍시 정우면 농업인상담소,전북 정읍시 정우면 초강리 36,35.6446335367352,126.876476601379
2154,경기도 안산시 안산시 창말체육관,경기 안산시 상록구 건건동 489,37.3086125366362,126.906614557691
2155,제주특별자치도 서귀포시 상천리다목적회관,,,
2156,충청남도 계룡시 계룡시 장애인 복지센터,충남 계룡시 금암동 148-3,36.2743167517448,127.25471247731
2157,대구광역시 달서구 성서산업단지 재생시행계획 수립 용역 A필지 주차장,,,
2158,대구광역시 달서구 성서산업단지 재생시행계획 수립 용역 E필지 주차장,,,
2159,대구광역시 달서구 성서산업단지 재생시행계획 수립 용역 B필지 주차장,,,
2160,울산광역시 중구 중구 B-05 구역 내 공공청사(파출소) 신축공사,,,
2161,경기도 안산시 안산 시립 하나어린이집,경기 안산시 단원구 대부북동 1960-1,37.2721471904477,126.568251879778
2162,제주특별자치도 제주시 애월읍 레포츠공원 다목적실(공중화장실 및 야외공연장),,,
2163,경기도 화성시 화성 동탄 제7중학교,,,
2164,경기도 시흥시 뱀내공원 멀티주차장 조성사업,,,
2165,인천광역시 서구 (가칭)검단4초등학교,,,
2166,광주광역시 동구 지원1동 마을사랑채,광주 동구 학동 721,35.1330439107607,126.932954811032
2167,세종특별자치시  부강면 농촌중심지활성화사업 청소년문화관,,,
2168,전라북도 정읍시 정읍시치매안심센터,전북 정읍시 금붕동 949-3,35.5545974426954,126.893321867516
2169,충청남도 천안시 천안희망초등학교,충남 천안시 동남구 신부동 298-6,36.8254370242672,127.153298831093
2170,강원도 홍천군 수타사 문화관광해설사 대기소 및 화장실,,,
2171,경기도 양주시 양주시 장애인종합복지관,경기 양주시 삼숭동 640-30,37.8017976479948,127.090653920299
2172,경상북도 고령군 개진면사무소,경북 고령군 개진면 개포리 240-1,35.7082704649919,128.35046557754
2173,서울특별시 강북구 미아동 1974외 공영주차장(공공공지),,,
2174,충청북도 청주시 밀레니엄타운 가족공원 편의시설 설치공사,,,
2175,강원도 속초시 행정지원센터(관광안내시설),,,
2176,강원도 속초시 속초해변 화장실 및 샤워장,,,
2177,"대구광역시 동구 대구 연경지구 1초,중 통합운영학교 및 1유치원",,,
2178,경기도 파주시 파주장단콩웰빙마루 조성사업(2BL),,,
2179,경기도 파주시 파주장단콩웰빙마루 조성사업(1BL),,,
2180,인천광역시 계양구 계양산성박물관,인천 계양구 계산동 산 11,37.5481285495448,126.727104419959
2181,경기도 용인시 용인한얼초등학교,경기 용인시 기흥구 구갈동 43-24,37.2708254051152,127.122391904225
2182,경상남도 산청군 산청고등학교,경남 산청군 산청읍 옥산리 815,35.4097698084271,127.870391898171
2183,전라북도 장수군 장수군립도서관 이전건립,,,
2184,경상남도 진주시 KSPO 스포츠가치센터,경남 진주시 내동면 삼계리 234-4,35.156413426657,128.035578991127
2185,인천광역시 계양구 갈개근린공원 관리사무소 신축공사,,,
2186,충청북도 진천군 진천경찰서 청사,,,
2187,충청남도 천안시 천안두정(복합) 행복주택,,,
2188,서울특별시 동대문구 동대문경찰서 장안1파출소,서울 동대문구 장안동 354-9,37.5678716759677,127.073319986169
2189,서울특별시 도봉구 창2동 주민복합공간,,,
2190,세종특별자치시  교육정보시스템 통합 재해복구센터,세종특별자치시 조치원읍 서창리 263,36.6036335247516,127.285133040577
2191,부산광역시 동구 좌천동 VR체험관,,,
2192,"충청북도 제천시 의림지 수리공원(공원안내센터, 휴게음식점)",,,
2193,인천광역시 중구 동화마을경로당,인천 중구 송월동3가 11-45,37.4786926287504,126.62018359308
2194,인천광역시 중구 중구 청소년수련관,인천 중구 운남동 1640-1,37.4738131567961,126.525838778604
2195,강원도 고성군 토성면 행정복지센터,강원 고성군 토성면 천진리 131,38.2606093666465,128.556280720335
2196,광주광역시 남구 양림동 공영주차장,광주 남구 양림동 171-5,35.1413578202824,126.914880033846
2197,경상북도 문경시 문경시 문학 어울림 아카데미,,,
2198,서울특별시 강남구 양재 공영주차장,서울 강남구 도곡동 922,37.4865474901998,127.037172110144
2199,경상북도 봉화군 삼동보건진료소,경북 봉화군 명호면 삼동리 765-3,36.8782154384723,128.932762330289
2200,경기도 안양시 안양8동 경로당,경기 안양시 만안구 안양동 707-139,37.3937289132072,126.921481404823
2201,경기도 안산시 안산시 보훈회관,경기 안산시 단원구 선부동 1077-9,37.3322287398153,126.81064385002
2202,강원도 양양군 강현면 전진리 제 1종 근린생활시설(공중화장실 및 창고),,,
2203,세종특별자치시  조치원중학교,세종특별자치시 조치원읍 서창리 30-11,36.6119741953263,127.299317196598
2204,충청남도 예산군 예산군 공공청사(조정팀 관리사무소),,,
2205,충청남도 서천군 서천군 신청사,충남 서천군 서천읍 군사리 52-5,36.0773931282203,126.702536313806
2206,부산광역시 영도구 영도해녀문화전시관,부산 영도구 동삼동 산 65-5,35.066991006971,129.066139373013
2207,경기도 평택시 평택 복합휴게시설,경기 평택시 청북읍 현곡리 73-18,37.0448952346036,126.944547234949
2208,광주광역시 남구 빛여울초등학교,광주 남구 임암동 714,35.1032114380994,126.869234478359
2209,세종특별자치시  세종시 어린이박물관 및 통합시설,,,
2210,충청남도 당진시 당진시 가족문화센터 조성사업,,,
2211,전라남도 영광군 스포티움축구장 공중화장실,,,
2212,서울특별시 은평구 한국산업인력공단 서울서부지사,서울 은평구 진관동 산 100-23,37.6394500363568,126.920712204085
2213,서울특별시 영등포구 신안산선 복선전철 민간투자사업(도림사거리정거장),,,
2214,서울특별시 동작구 신안산선 복선전철 민간투자사업(대림삼거리정거장),,,
2215,서울특별시 금천구 신안산선 복선전철 민간투자사업(독산정거장),,,
2216,서울특별시 금천구 신안산선 복선전철 민간투자사업(시흥사거리정거장),,,
2217,서울특별시 금천구 신안산선 복선전철 민간투자사업(석수정거장),,,
2218,경기도 시흥시 신안산선 복선전철 민간투자사업(목감정거장),,,
2219,경기도 안산시 신안산선 복선전철 민간투자사업(중앙정거장),,,
2220,경기도 의정부시 호원1동 경로당,경기 의정부시 호원동 121,37.7060709804331,127.050047022331
2221,서울특별시 강남구 개포시영 주택재건축 정비사업 예지어린이집,,,
2222,경기도 화성시 제부도 아트파크 내 공중화장실,,,
2223,경기도 남양주시 남양주 다산한강중학교,경기 남양주시 다산동 6241,37.5992360540167,127.175476547404
2224,경기도 남양주시 퇴계원면 종합행정타운,경기 남양주시 별내동 1028,37.6460296399524,127.122149881345
2225,경상북도 경산시 경산공설시장-C지구,,,
2226,강원도 강릉시 강동파출소,강원 강릉시 강동면 상시동리 150-1,37.7265612720027,128.954682528132
2227,울산광역시 북구 송정경로당,울산 북구 송정동 1236-4,35.6052846858234,129.368424355213
2228,전라남도 나주시 도담유치원,전남 나주시 빛가람동 626-2,35.0067108498675,126.786287013596
2229,부산광역시 영도구 영도 조내기 고구마 역사기념관,부산 영도구 청학동 484-1,35.0852064456605,129.058609531505
2230,충청남도 홍성군 홍성경찰서 내포지구대,,,
2231,경상북도 성주군 가야산 백운분소,경북 성주군 수륜면 백운리 1805,35.800777392793,128.141592987849
2232,인천광역시 계양구 계양 유소년 축구전용구장,,,
2233,울산광역시 북구 울산 제2시립노인복지관,,,
2234,경상남도 김해시 진영2초·중통합학교 교사 신축공사,,,
2235,경상북도 봉화군 국립공원공단 태백산국립공원 백천분소,,,
2236,부산광역시 강서구 신호동 민원센터,,,
2237,대전광역시 동구 가오동 새텃말 커뮤니티센터,,,
2238,경상북도 영덕군 3대문화권 나옹왕사 기념관 신축공사,,,
2239,서울특별시 양천구 양천근린공원 숲속도서관 신축공사,,,
2240,경상북도 문경시 문경시 청정식물원 내 체험 및 판매장,,,
2241,대전광역시 유성구 (가칭)서남4중학교 신축공사 설계용역,,,
2242,충청북도 음성군 음성군 평생학습관,,,
2243,서울특별시 구로구 항동초등학교,서울 구로구 항동 160,37.4766653765626,126.823914601581
2244,전라북도 임실군 임실군 거점형 공공직장어린이집,전북 임실군 임실읍 이도리 745-1,35.6151213157812,127.279709999765
2245,전라북도 전주시 전주시 거점형 공공직장어린이집,전북 전주시 덕진구 만성동 1370-2,35.8452840700241,127.081573193323
2246,경기도 하남시 (가칭)위례7유치원,,,
2247,전라남도 신안군 다도해해상국립공원 도초비금분소,전남 신안군 도초면 지남리 1033-2,34.6913133531924,125.92979374613
2248,경기도 용인시 풍덕천 체육공원 공중화장실,경기 용인시 수지구 풍덕천동 17-1,37.3299960004314,127.098546651365
2249,전라북도 전주시 전북권 보훈요양원,,,
2250,전라북도 남원시 남원시 청소년 수련관,전북 남원시 동충동 231-1,35.4129494371151,127.383827679508
2251,경상북도 포항시 해누리 경로당,,,
2252,대전광역시 서구 갈마노인복지관,대전 서구 갈마동 1328,36.3417661650731,127.375907001641
2253,강원도 고성군 아야진 금강용궁 테마마을,,,
2254,충청남도 홍성군 용봉산자연휴양림 공중화장실,,,
2255,광주광역시 북구 빛고을 국민안전체험관,광주 북구 오치동 5-10,35.1887258828984,126.917688212012
2256,대구광역시 달성군 (가칭)대구예아람학교 및 달성교육지원청,,,
2257,전라북도 고창군 부안면 건강증진센터,전북 고창군 부안면 오산리 313,35.5145872797473,126.669736195624
2258,경상북도 상주시 속리산 시어동 휴양체험단지 주차장(공용화장실),,,
2259,부산광역시 북구 야시고개 행복센터,부산 북구 구포동 1083-3,35.1989287430836,128.995042108691
2260,인천광역시 서구 원당문화체육센터,인천 서구 당하동 1029-9,37.5927596761697,126.695604934983
2261,강원도 철원군 철원군 공공산후조리원 및 의료인숙소,,,
2262,강원도 원주시 원주역사,강원 원주시 봉산동 836-1,37.3429300283656,127.96686598326
2263,서울특별시 마포구 마포구 거점형 공공직장어린이집,서울 마포구 연남동 369-18,37.563659056245,126.9203985981
2264,대구광역시 달성군 장애인 희망드림센터,,,
2265,전라북도 진안군 진안소방서,전북 진안군 진안읍 군상리 79-1,35.7989295254424,127.435375861514
2266,경기도 동두천시 동두천 국민체육센터,,,
2267,부산광역시 사하구 사하구 제2청사,부산 사하구 신평동 646-2,35.0949313632954,128.961615484563
2268,세종특별자치시  (가칭)세종학생안전교육원 신축공사,,,
2269,인천광역시 계양구 작전시장 고객지원센터,,,
2270,충청남도 태안군 서해 해양 문화관 신축공사,,,
2271,전라남도 순천시 전라남도 도로관리사업소 동부지소,전남 순천시 해룡면 호두리 1181-5,34.8914254349065,127.586073531106
2272,부산광역시 기장군 기장 수산물 체험홍보센터,,,
2273,경기도 시흥시 장곡 어울림센터,경기 시흥시 장곡동 344,37.3774720385739,126.787536456272
2274,강원도 인제군 인제군 기린면 국민체육센터,강원 인제군 기린면 서리 3-1,37.9650091651286,128.319030205341
2275,서울특별시 강남구 응봉공원(매봉산) 숲속도서관,,,
2276,서울특별시 중랑구 묵동 장미마을 어르신문화센터,,,
2277,강원도 춘천시 춘천교육지원청 청사이전 신축공사 설계용역,,,
2278,전라남도 장흥군 장평시장 시설현대화사업,,,
2279,인천광역시 미추홀구 숭의2동 행정복지센터 증축,,,
2280,제주특별자치도 제주시 서북방음작은도서관,,,
2281,경상남도 거제시 고현동 공영주차장,경남 거제시 고현동 977-1,34.8906949827961,128.622796455029
2282,서울특별시 양천구 시립청소년음악창작센터,,,
2283,대전광역시 유성구 구즉동 행정복지센터 신축 설계 용역,,,
2284,서울특별시 성동구 지하철 통합관제센터 신축공사 설계용역,,,
2285,제주특별자치도 제주시 국립종자원 제주지원 청사,,,
2286,경기도 화성시 동탄호수유치원,경기 화성시 산척동 732,37.1681223223277,127.113576566096
2287,충청북도 음성군 오감만족 새싹들의 체험교육장,,,
2288,강원도 영월군 한반도습지 생태문화시설,강원 영월군 한반도면 신천리 593-5,37.2305705254387,128.337192136385
2289,충청북도 단양군 매포공동복지목욕탕,,,
2290,강원도 인제군 인제 원통시장 주차장,강원 인제군 북면 원통리 686-13,38.12129971047,128.205963271954
2291,충청남도 보령시 곰내 줌마아제 희망키움센터,충남 보령시 웅천읍 대창리 713-1,36.2340473148918,126.600320985551
2292,제주특별자치도 서귀포시 서귀포시 장애인회관,제주특별자치도 서귀포시 서귀동 783-15,33.2396637216238,126.564642728743
2293,경기도 안산시 노리울경로당,,,
2294,대전광역시 유성구 어린이과학관,대전 유성구 구성동 411-1,36.3754944859871,127.37613709573
2295,전라남도 무안군 남악어린이공원 화장실,,,
2296,전라남도 무안군 성동공원 공중화장실,,,
2297,충청북도 충주시 산척 천지인 문화센터(신축),,,
2298,경기도 남양주시 진영공원 주차건물,,,
2299,경기도 수원시 경기도교육청 남부신청사 건립사업,,,
2300,부산광역시 강서구 명지글로벌 캠퍼스 건립공사,,,
2301,서울특별시 송파구 시립 송파 실버케어센터,,,
2302,충청북도 제천시 용두산 자연송림 이동식화장실 설치사업,,,
2303,전라남도 광양시 한국창의예술고등학교,전남 광양시 마동 328-6,34.9483582788954,127.703007823781
2304,전라북도 순창군 복흥면 공립형 지역아동센터,,,
2305,강원도 인제군 인제군 원통 실내체육관,강원 인제군 북면 원통리 1905,38.1224065196565,128.194916818533
2306,경상북도 영천시 영천시 약용작물산업화지원센터,,,
2307,전라북도 완주군 이서 혁신도시 공공도서관,전북 완주군 이서면 갈산리 691-3,35.8364634760604,127.056051458086
2308,인천광역시 서구 오류왕길동 행정복지센터,인천 서구 마전동 927-4,37.6051127116646,126.661861143271
2309,서울특별시 강동구 천호동 행정복지센터,서울 강동구 천호동 447-17,37.5364985295236,127.133223572592
2310,경기도 가평군 청평호반 문화체육센터,경기 가평군 청평면 청평리 333-13,37.7390999879112,127.424324702723
2311,경상남도 함양군 함양조망공원(하)공중화장실,,,
2312,전라북도 전주시 전주 북부권 복합복지관,,,
2313,부산광역시 강서구 (가칭)부산학생안전체험관,,,
2314,대전광역시 유성구 어은동 도시재생 뉴딜사업 구역 내 소호형주거클러스터,,,
2315,경기도 파주시 파주혜음원지 방문자센터,,,
2316,충청북도 단양군 소선암 치유의 숲 치유센터,,,
2317,충청북도 청주시 (가칭)동남2유치원,,,
2318,충청북도 음성군 설피마을 공중화장실,,,
2319,서울특별시 은평구 (가칭)구립 한울타리어린이집,,,
2320,제주특별자치도 서귀포시 안덕보건지소 증축동,,,
2321,경상남도 하동군 갑정보건진료소,경남 하동군 진교면 월운리 681,35.0684431990521,127.883790660136
2322,경상남도 김해시 김해치매전담 노인요양 주간보호시설,,,
2323,전라남도 나주시 빛그린유치원,전남 나주시 빛가람동 95-2,35.0273695654957,126.791372317213
2324,경상남도 창원시 재료연구소 노후기숙사동 환경개선사업,,,
2325,경상남도 고성군 해양마리나 배후시설,,,
2326,강원도 정선군 정선아리랑시장 주차타워 건립사업,,,
2327,경기도 평택시 (가칭)동삭유치원,,,
2328,제주특별자치도 제주시 제주일도2 행복주택(공공업무시설),,,
2329,경상남도 사천시 삼천포커뮤니티 에코주차장 조성공사,,,
2330,경기도 부천시 부천시 별빛마루도서관 건립공사,,,
2331,광주광역시 광산구 하남3지구 주차전용건축물 2,,,
2332,서울특별시 강서구 공항고등학교,서울 강서구 마곡동 733-3,37.5704610944881,126.81851983357
2333,부산광역시 금정구 금정구 회동동 복합커뮤니티 문화센터,부산 금정구 회동동 200-3,35.2266292550951,129.116467467996
2334,경상남도 창녕군 부곡온천 공중화장실(야외3주차장),,,
2335,인천광역시 강화군 강화온수우체국,인천 강화군 길상면 온수리 544-6,37.6392412940129,126.49160539552
2336,경상북도 포항시 장량동 다목적 재난구호소,경북 포항시 북구 양덕동 655-1,36.0901697454433,129.396135449786
2337,경상북도 울진군 중흥부 경로당,,,
2338,부산광역시 영도구 부산 탁구체육관,부산 영도구 동삼동 1163,35.0788102159516,129.077508783818
2339,충청북도 충주시 충주대소원초중학교,충북 충주시 대소원면 본리 647,36.9878728767557,127.827448349326
2340,충청북도 충주시 충주남한강초등학교,충북 충주시 호암동 1075,36.9550758821428,127.929226448492
2341,경기도 화성시 동탄 목동 이음터,경기 화성시 목동 137-1,37.1895487124705,127.124487765851
